AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
2,0,5,2,2,2,1,3,0,1,1,2,2,0,1,1,0
79,17,2,0,1,0,1,1,4,4,1,2,2,1,2,2,0
42,19,5,2,2,0,1,1,4,4,1,2,2,2,2,2,1
71,18,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
93,11,2,6,1,0,1,1,4,1,1,2,2,2,2,2,0
13,10,5,7,1,0,1,1,0,1,1,2,1,2,2,2,0
74,17,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
67,20,1,1,1,0,1,1,4,4,1,2,2,2,2,1,1
73,22,1,0,1,0,1,1,2,1,1,1,2,2,1,1,1
38,19,3,0,1,0,1,1,4,1,1,2,2,1,2,1,0
15,12,5,2,2,8,1,1,0,1,1,2,2,2,2,1,0
9,5,5,2,2,8,1,1,0,1,1,2,2,2,2,1,0
67,19,3,0,2,0,1,3,4,1,1,2,2,2,2,1,0
53,19,1,0,1,0,1,1,4,2,1,2,2,1,2,2,0
26,20,5,2,2,0,1,1,4,2,1,2,2,2,2,2,1
14,11,5,7,2,7,1,3,0,4,1,2,2,2,1,2,0
74,16,2,0,2,0,1,1,4,4,1,2,2,2,2,2,0
48,20,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
42,14,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
13,10,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
11,7,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
9,6,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
56,21,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
44,19,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
20,19,5,2,2,0,1,1,4,4,1,2,2,2,2,2,0
69,22,3,6,2,0,1,1,4,4,1,2,2,2,2,2,0
40,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
42,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
13,10,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
11,7,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
53,16,3,0,1,0,1,1,4,1,1,1,2,2,1,1,0
27,9,1,0,2,0,5,3,4,1,2,2,2,2,1,1,1
26,9,1,1,2,0,5,3,4,1,2,2,2,2,2,1,0
1,0,5,2,2,2,1,3,0,1,1,2,2,0,2,1,0
51,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
11,8,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
50,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
47,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
18,17,5,2,1,0,1,1,4,1,1,2,1,2,1,1,1
62,22,1,0,1,0,4,1,4,1,2,2,2,2,1,2,0
49,15,1,1,2,0,4,1,4,1,2,2,2,2,2,2,1
17,14,5,2,2,1,4,1,4,1,2,2,2,2,2,2,0
15,12,5,2,2,1,1,1,0,1,1,2,2,2,1,2,0
7,3,5,2,1,1,1,1,0,1,1,2,2,1,2,2,0
49,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
40,16,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
22,15,5,2,1,0,1,1,4,1,1,2,2,1,1,2,0
18,17,5,2,1,0,1,1,4,1,1,2,2,1,1,2,1
17,13,5,2,1,1,1,1,4,1,1,2,2,1,2,2,0
18,14,5,4,1,0,1,1,4,1,1,2,2,1,1,2,0
26,17,5,0,2,0,1,3,4,4,1,2,2,2,1,1,0
1,0,5,2,2,6,1,3,0,4,1,2,2,0,2,1,0
59,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
56,20,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
64,20,1,0,2,0,1,3,4,2,1,2,2,2,2,1,0
65,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
61,22,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
49,19,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
49,11,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
28,12,5,4,2,0,1,3,4,2,1,2,2,2,1,1,0
93,20,2,0,1,0,1,1,4,1,1,1,1,2,2,1,0
67,18,3,2,2,0,1,1,4,2,1,2,2,2,1,1,0
34,20,1,7,1,0,1,1,4,2,1,2,2,1,1,1,0
61,16,4,0,2,0,1,1,4,1,1,2,2,2,2,2,0
59,18,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
28,12,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
8,5,5,2,2,7,1,1,0,3,1,2,2,2,1,8,0
5,3,5,2,2,7,1,1,0,3,1,2,2,2,2,8,0
4,1,5,2,2,7,1,1,0,3,1,2,2,0,2,8,0
31,19,4,5,1,0,1,1,4,1,1,2,2,2,2,1,0
2,0,5,10,2,8,1,1,0,3,1,2,2,0,1,8,0
0,0,5,10,2,8,1,0,0,3,1,2,2,0,1,8,0
70,22,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
83,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,0
71,11,3,0,2,0,1,1,2,2,1,2,2,2,1,1,0
46,19,1,0,2,0,1,1,2,1,1,2,2,2,2,1,1
51,21,1,1,2,0,1,1,2,2,1,2,2,2,1,1,1
11,7,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
54,14,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
40,16,5,2,1,0,1,1,4,4,1,2,2,1,1,2,0
17,13,5,7,2,6,1,2,4,4,1,2,2,2,1,2,0
11,8,5,7,2,6,1,1,0,4,1,2,2,2,1,2,0
9,6,5,7,2,6,1,1,0,4,1,2,2,2,2,2,0
59,21,1,0,2,0,1,1,4,2,1,2,2,2,1,9,1
58,21,1,1,2,0,1,1,4,2,1,2,2,2,2,9,1
27,22,5,2,2,0,1,1,4,2,1,2,2,2,2,9,1
25,21,5,2,2,0,1,1,4,2,1,2,2,2,1,9,1
23,21,5,2,2,0,1,1,4,2,1,2,2,2,2,9,1
63,16,2,0,1,0,1,1,4,1,1,1,2,2,2,1,0
64,22,3,0,2,0,1,1,4,1,1,2,2,2,2,2,0
31,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
34,22,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
7,4,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
4,1,5,2,2,1,1,1,0,4,1,2,2,0,2,1,0
93,22,2,0,1,0,1,1,4,1,1,1,1,2,2,1,0
71,16,1,0,2,0,1,1,2,1,1,2,2,2,1,2,0
72,16,1,1,1,0,1,1,4,1,1,1,2,2,2,2,0
40,14,5,11,2,0,1,1,4,1,1,2,2,2,1,2,1
65,20,1,0,2,0,1,3,4,2,1,2,2,2,1,1,0
61,20,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
30,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
30,16,1,0,2,0,4,1,4,1,2,2,2,2,1,6,1
28,16,1,1,2,0,1,1,4,4,1,2,2,2,2,2,1
8,5,5,2,2,1,1,1,0,1,1,2,2,2,1,9,0
7,4,5,2,2,1,1,1,0,1,1,2,2,2,2,9,0
4,1,5,2,2,1,1,1,0,1,1,2,2,0,2,6,0
63,16,3,6,2,0,4,1,4,1,2,2,2,2,2,6,0
45,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
49,21,1,1,2,0,1,1,2,1,1,2,2,2,1,1,1
9,6,5,2,1,1,1,1,0,2,1,2,2,1,1,1,0
35,22,1,0,2,0,3,1,4,1,1,2,2,2,2,1,1
38,20,1,1,2,0,1,1,4,1,1,2,2,2,1,9,1
37,20,3,12,2,0,1,1,4,1,1,2,2,2,2,1,1
65,18,3,0,2,0,1,1,2,1,1,2,2,2,2,2,0
27,21,1,2,2,0,1,1,4,1,1,2,2,2,1,2,1
65,16,3,0,1,0,1,1,4,1,1,2,2,2,2,2,0
89,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
61,23,3,2,2,0,1,1,4,1,1,2,2,2,1,1,1
78,16,5,0,1,0,1,1,4,4,1,2,1,2,1,2,0
77,16,2,0,2,0,4,1,4,1,2,2,2,2,2,1,0
26,16,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
24,18,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
49,24,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
48,23,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
15,13,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
46,19,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
14,11,5,10,2,0,1,1,0,1,1,2,2,2,1,2,0
55,22,4,0,1,0,1,1,4,1,1,2,1,2,1,1,1
11,8,5,2,2,5,1,1,0,2,1,2,2,2,1,1,0
7,4,5,2,2,5,1,1,0,2,1,2,2,2,1,1,0
19,13,5,3,1,0,5,1,4,1,2,2,2,1,1,1,0
11,6,5,3,1,5,5,1,0,1,2,2,2,1,1,1,0
11,6,5,3,1,5,4,1,0,1,2,2,2,1,1,1,0
9,6,5,3,1,5,4,1,0,1,2,2,2,1,1,1,0
4,2,5,3,2,5,4,1,0,1,2,2,2,0,2,1,0
56,21,3,0,2,0,1,3,4,2,1,2,2,2,2,2,1
72,1,2,0,2,0,1,1,4,4,1,2,2,2,1,2,0
75,19,1,0,1,0,1,1,4,2,1,2,2,2,1,1,0
67,11,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
23,21,5,0,2,0,1,3,4,1,1,2,2,2,1,1,1
25,19,5,13,2,0,1,3,4,1,1,2,2,2,2,1,0
66,19,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
69,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
28,16,5,2,2,0,1,1,2,2,1,2,2,2,1,1,0
66,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
65,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
48,21,1,0,2,0,1,1,2,2,1,2,2,2,1,1,1
48,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
17,16,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
16,13,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
52,1,3,0,1,0,1,1,4,1,1,2,1,1,1,1,0
72,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
69,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
35,13,1,0,1,0,1,1,4,1,1,2,1,2,1,1,1
30,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
4,1,5,2,2,1,1,1,0,1,1,2,2,0,2,1,0
50,23,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
48,23,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
14,11,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
10,7,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
73,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
75,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
46,22,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
35,16,1,0,2,0,1,1,4,1,1,2,2,2,2,9,1
41,13,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
14,11,5,2,2,1,1,1,0,1,1,2,2,2,2,9,0
11,8,5,2,2,1,1,1,0,1,1,2,2,2,2,9,0
8,4,5,2,2,1,1,1,0,1,1,2,2,2,1,9,0
63,20,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
61,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
83,16,2,6,1,0,1,1,4,4,1,2,2,2,2,1,0
54,16,1,0,1,0,1,1,4,4,1,1,2,2,1,2,0
52,1,1,1,2,0,1,1,4,4,1,2,2,2,2,2,0
17,13,5,2,2,4,1,1,4,4,1,2,2,2,2,2,0
67,16,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
63,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
32,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
7,3,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
3,1,5,2,2,7,1,1,0,1,1,2,2,0,1,2,0
60,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
55,16,2,5,1,0,1,1,4,1,1,2,2,1,2,1,0
80,20,2,0,1,0,1,1,2,2,1,2,2,2,2,1,0
93,22,2,0,1,0,1,1,4,2,1,2,2,2,2,1,0
32,14,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
0,0,5,2,2,5,1,0,0,1,1,2,2,0,1,2,0
8,5,5,4,2,5,1,1,0,1,1,2,2,2,1,2,0
4,2,5,4,2,5,1,1,0,1,1,2,2,0,2,2,0
3,1,5,4,2,5,1,1,0,1,1,2,2,0,2,2,0
2,0,5,4,2,5,1,1,0,1,1,2,2,0,2,2,0
24,12,5,13,2,0,1,1,4,1,1,2,2,2,2,2,1
48,16,1,0,2,0,5,1,4,1,2,2,2,2,1,1,1
48,15,1,1,2,0,5,1,4,1,2,2,2,2,2,1,1
18,14,5,2,2,0,5,1,4,1,2,2,2,2,2,1,0
12,9,5,2,2,1,5,1,0,1,2,2,2,2,2,1,0
68,1,2,6,1,0,4,1,4,1,2,2,2,2,2,1,0
64,20,1,0,1,0,1,1,4,1,1,1,1,2,2,1,0
64,11,1,1,1,0,1,1,4,1,1,1,1,2,1,1,0
32,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
8,5,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
0,0,5,2,2,7,1,0,0,1,1,2,2,0,1,2,0
44,16,3,13,2,0,1,1,4,1,1,2,2,2,1,2,1
21,20,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
37,24,5,0,2,0,5,1,4,1,2,2,2,2,1,1,1
50,18,5,0,1,0,1,1,4,1,1,2,1,2,2,1,1
75,16,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
45,19,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
25,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
13,11,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
73,21,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
65,16,1,1,1,0,1,1,4,1,1,2,1,2,2,1,0
48,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
35,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,2,1,0
56,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
55,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
24,19,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
34,6,5,0,2,0,5,1,4,1,2,2,2,2,1,8,0
43,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
39,23,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
46,19,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
51,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
23,19,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
58,16,1,0,1,0,1,3,4,1,1,2,2,2,1,1,0
54,19,1,1,2,0,1,3,4,4,1,2,2,2,2,1,1
84,12,2,0,1,0,1,1,4,2,1,2,2,1,2,1,0
58,16,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,20,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
15,13,5,2,2,7,1,1,0,4,1,2,2,2,1,2,0
39,16,1,0,2,0,1,3,1,1,1,2,2,2,1,1,0
38,16,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
18,16,5,2,2,0,1,3,4,1,1,2,2,2,2,1,0
14,12,5,2,2,2,1,3,0,1,1,2,2,2,1,1,0
23,19,5,0,2,0,3,1,4,1,1,2,2,2,2,2,1
20,19,5,5,2,0,3,1,4,1,1,2,2,2,2,2,1
82,14,3,0,1,0,1,1,2,4,1,2,1,2,1,2,0
29,21,1,0,2,0,1,3,4,2,1,2,2,2,2,1,1
29,17,1,1,2,0,1,3,2,2,1,2,2,2,1,1,1
2,0,5,2,2,1,1,3,0,2,1,2,2,0,2,1,0
72,18,4,0,2,0,1,1,4,2,1,2,2,2,2,1,1
15,11,5,7,2,0,1,1,0,1,1,2,2,2,2,1,0
68,16,1,0,1,0,1,1,4,1,1,1,2,2,2,1,1
67,20,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
84,22,3,0,1,0,1,1,4,2,1,1,2,2,1,1,1
31,23,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
75,16,2,0,1,0,1,1,4,1,1,1,2,2,2,1,0
64,14,4,0,1,0,1,1,4,1,1,2,1,2,2,2,0
32,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
35,24,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
35,21,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
4,2,5,2,2,1,1,1,0,2,1,2,2,0,1,1,0
2,0,5,2,2,1,1,1,0,2,1,2,2,0,1,1,0
52,21,5,0,2,0,3,1,4,1,1,2,2,2,2,1,1
81,16,1,0,1,0,1,1,2,2,1,1,2,2,1,1,0
77,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
48,12,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
77,19,2,6,1,0,1,1,4,1,1,2,2,1,2,1,0
45,16,3,13,2,0,1,1,4,1,1,2,2,2,2,1,0
17,13,5,15,2,0,1,1,4,1,1,2,2,2,1,1,0
14,10,5,15,2,0,1,1,0,1,1,2,2,2,2,1,0
13,11,5,15,2,0,1,1,0,1,1,2,2,2,2,1,0
13,7,5,15,2,0,1,1,0,1,1,2,2,2,1,1,0
51,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
51,22,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
38,17,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
16,12,5,2,2,5,1,1,0,1,1,2,2,2,2,2,0
11,8,5,2,2,5,1,1,0,1,1,2,2,2,2,2,0
6,3,5,2,2,5,1,1,0,1,1,2,2,2,1,2,0
46,20,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
17,14,5,2,2,7,1,1,4,4,1,2,2,2,2,1,1
55,15,1,0,2,0,5,1,4,1,2,2,2,2,1,2,1
63,16,1,0,1,0,1,1,4,1,1,2,2,1,1,1,0
59,1,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
66,19,5,0,1,0,1,1,4,1,1,2,2,2,2,2,1
70,16,1,0,2,0,3,1,4,2,1,2,2,2,2,1,0
75,21,1,1,1,0,1,1,4,2,1,2,2,2,1,1,0
59,21,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
44,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
49,23,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
15,11,5,2,2,2,1,1,0,2,1,2,2,2,2,1,0
13,9,5,2,2,2,1,1,0,2,1,2,2,2,1,1,0
12,8,5,2,2,2,1,1,0,2,1,2,2,2,1,1,0
48,22,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
21,16,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
16,13,5,2,1,7,1,1,0,1,1,2,2,1,2,1,0
56,9,5,0,1,0,1,3,4,1,1,2,2,1,1,1,0
62,20,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
60,23,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
54,18,1,0,2,0,1,1,1,2,1,2,2,2,1,1,0
62,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
24,21,5,0,2,0,1,1,4,1,1,2,2,2,1,1,0
26,21,5,12,2,0,1,3,4,1,1,2,2,2,1,1,0
25,21,5,12,2,0,1,1,4,1,1,2,2,2,1,1,0
55,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
60,20,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
28,19,5,2,1,0,1,1,4,1,1,2,2,2,2,1,1
45,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
43,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
20,18,5,2,2,0,1,3,4,4,1,2,2,2,1,1,0
73,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
54,21,1,0,1,0,1,1,4,1,1,2,1,2,2,1,1
61,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
25,21,5,2,2,0,1,1,4,2,1,2,2,2,1,1,1
21,20,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
77,16,1,0,2,0,1,1,2,2,1,2,2,2,2,1,0
78,19,1,1,1,0,1,1,2,2,1,1,2,2,1,1,0
45,20,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
45,16,1,1,1,0,1,1,4,4,1,2,2,2,1,1,1
20,16,5,2,2,0,1,3,4,4,1,2,2,2,2,1,1
14,10,5,4,2,1,1,1,0,4,1,2,2,2,1,1,0
57,21,1,0,1,0,1,1,4,1,1,2,2,2,1,2,0
57,21,1,1,2,0,1,1,4,4,1,2,2,2,2,2,1
54,16,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
57,17,3,13,2,0,1,1,4,1,1,2,2,2,2,1,1
30,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
28,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,2,1,0
73,16,2,0,1,0,1,1,4,4,1,1,1,1,2,1,0
80,21,1,0,1,0,1,1,2,4,1,1,2,2,1,1,0
80,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
24,19,5,0,2,0,1,3,4,1,1,2,2,2,2,2,1
23,16,5,12,2,0,1,3,4,1,1,2,2,2,1,2,0
71,18,3,0,2,0,1,1,3,2,1,2,2,2,1,1,0
78,23,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
76,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
74,13,2,0,2,0,1,1,4,2,1,2,2,2,2,2,0
38,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
19,18,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
13,11,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
13,10,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
71,22,3,0,1,0,1,1,4,1,1,2,2,2,2,2,0
29,21,5,0,1,0,1,3,4,4,1,2,2,2,2,1,1
78,21,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
71,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
57,20,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
58,23,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
71,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
74,18,1,1,2,0,1,1,2,4,1,2,2,2,1,1,1
69,21,1,0,2,0,4,1,4,1,2,2,2,2,1,1,1
45,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
27,21,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
63,21,1,0,2,0,1,1,2,2,1,2,2,2,2,1,1
66,22,1,1,2,0,1,1,2,1,1,2,2,2,1,1,1
70,21,1,0,1,0,1,1,4,4,1,1,2,2,1,1,0
68,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
65,16,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
68,15,1,1,1,0,1,1,4,4,1,2,2,2,2,2,0
49,16,4,2,2,0,1,1,4,1,1,2,2,2,2,2,1
18,14,5,7,2,0,1,1,4,1,1,2,2,2,1,2,1
14,12,5,7,2,7,1,1,0,1,1,2,2,2,2,2,0
42,21,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
14,11,5,2,2,5,1,1,0,1,1,2,2,2,1,2,0
9,7,5,2,2,5,1,1,0,1,1,2,2,2,2,2,0
8,5,5,2,2,5,1,1,0,1,1,2,2,2,1,2,0
36,15,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
19,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
16,11,5,2,2,8,1,1,0,1,1,2,2,2,1,2,0
5,2,5,2,2,8,1,1,0,1,1,2,2,2,2,2,0
3,1,5,7,2,8,1,1,0,1,1,2,2,0,1,2,0
40,16,4,13,2,0,1,1,4,1,1,2,2,2,1,2,1
82,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
82,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
73,22,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
47,18,3,0,1,0,1,1,4,1,1,2,2,2,2,2,1
21,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
16,11,5,2,1,7,1,1,0,1,1,2,2,1,1,2,0
11,8,5,7,1,0,1,1,0,1,1,2,2,1,2,2,0
7,6,5,7,1,7,1,1,0,1,1,2,2,1,1,2,0
5,3,5,7,1,7,1,1,0,1,1,2,2,1,2,2,0
67,16,3,0,2,0,1,1,4,4,1,2,2,2,1,1,0
58,20,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
63,21,3,0,2,0,1,1,4,2,1,2,2,2,1,1,0
28,18,5,0,2,0,1,1,4,4,1,2,2,2,1,1,1
25,21,5,0,2,0,1,2,4,2,1,2,2,2,2,1,0
26,22,5,12,2,0,1,2,4,1,1,2,2,2,2,1,0
64,16,1,0,1,0,1,1,4,3,1,1,2,2,1,1,1
55,16,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
30,19,5,0,2,0,4,1,4,1,2,2,2,2,2,6,1
2,0,5,2,2,7,1,1,0,1,1,2,2,0,1,9,0
42,15,5,5,2,0,4,1,4,1,2,2,2,2,1,6,1
74,1,1,6,2,0,4,1,4,1,2,2,2,2,1,6,0
65,1,1,6,2,0,5,1,4,1,2,2,2,2,2,6,0
23,19,5,10,2,0,1,1,4,1,1,2,2,2,2,6,1
22,21,5,10,2,0,1,1,4,1,1,2,2,2,1,6,1
71,16,2,0,2,0,1,1,4,1,1,2,2,2,1,2,0
31,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
32,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
11,8,5,2,1,2,1,1,0,3,1,2,2,1,1,1,0
10,8,5,2,2,2,1,1,0,3,1,2,2,2,2,1,0
8,5,5,2,1,2,1,1,0,3,1,2,2,1,1,1,0
5,2,5,2,1,2,1,1,0,3,1,2,2,1,2,1,0
3,1,5,2,2,2,1,1,0,3,1,2,2,0,2,1,0
31,21,5,0,2,0,1,3,4,2,1,2,2,2,2,1,1
30,21,5,13,2,0,1,3,4,1,1,2,2,2,1,1,1
63,15,3,0,2,0,1,1,4,1,1,2,2,2,1,1,0
39,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
48,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
46,16,1,1,1,0,1,1,4,4,1,2,2,2,1,1,1
67,15,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
46,16,3,2,2,0,1,1,4,1,1,2,2,2,2,1,1
78,18,2,0,1,0,1,1,4,1,1,2,2,1,2,2,0
38,16,4,0,1,0,1,1,4,1,1,2,1,2,1,2,1
17,14,5,2,2,5,1,1,4,1,1,2,2,2,1,2,1
15,11,5,2,2,5,1,1,0,1,1,2,2,2,2,2,0
56,21,2,0,2,0,1,1,4,1,1,2,2,2,2,2,1
29,21,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
93,1,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
28,19,5,0,1,0,1,1,4,2,1,2,2,2,1,3,1
30,16,3,11,2,0,1,1,4,4,1,2,2,2,2,1,1
