age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
26,admin.,single,university.degree,no,no,no,cellular,jul,tue,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,married,university.degree,no,no,yes,cellular,jul,tue,255,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24,student,single,high.school,no,yes,no,cellular,jul,tue,153,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24,student,single,high.school,no,no,no,cellular,jul,tue,569,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,self-employed,married,university.degree,no,yes,yes,cellular,jul,tue,45,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,services,single,high.school,no,no,yes,cellular,jul,tue,125,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,technician,single,professional.course,no,yes,no,cellular,jul,tue,95,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,127,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,technician,single,university.degree,unknown,no,no,telephone,jul,tue,38,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,single,professional.course,no,no,yes,cellular,jul,tue,171,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,admin.,married,high.school,no,no,no,cellular,jul,tue,935,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,services,divorced,high.school,no,yes,no,telephone,jul,tue,129,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,admin.,single,high.school,no,no,no,cellular,jul,tue,313,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,admin.,married,professional.course,unknown,yes,no,cellular,jul,tue,97,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,admin.,married,high.school,no,no,no,telephone,jul,tue,99,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,unemployed,married,high.school,no,unknown,unknown,cellular,jul,tue,263,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,technician,single,university.degree,unknown,no,no,cellular,jul,tue,808,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
33,technician,married,professional.course,no,yes,yes,cellular,jul,tue,110,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,336,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,unemployed,married,high.school,no,no,no,cellular,jul,tue,322,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,admin.,divorced,university.degree,no,yes,no,telephone,jul,tue,399,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,admin.,single,high.school,no,no,yes,cellular,jul,tue,234,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,single,professional.course,no,no,no,cellular,jul,tue,75,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,admin.,single,university.degree,no,no,no,telephone,jul,tue,128,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,186,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,technician,married,professional.course,no,no,no,cellular,jul,tue,333,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,admin.,married,high.school,no,no,no,cellular,jul,tue,193,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,services,single,basic.9y,no,yes,yes,cellular,jul,tue,88,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,single,professional.course,no,yes,no,cellular,jul,tue,825,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,entrepreneur,single,university.degree,no,no,no,telephone,jul,tue,254,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,services,single,university.degree,no,yes,no,cellular,jul,wed,142,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,984,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,management,married,university.degree,no,yes,yes,cellular,jul,wed,329,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,housemaid,single,high.school,no,yes,no,cellular,jul,wed,125,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,services,single,high.school,no,yes,no,cellular,jul,wed,142,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,blue-collar,married,high.school,no,yes,yes,cellular,jul,wed,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,services,single,basic.9y,no,yes,no,cellular,jul,wed,31,20,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,university.degree,no,no,yes,cellular,jul,wed,112,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,high.school,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,technician,married,university.degree,no,yes,yes,telephone,jul,wed,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,843,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
23,services,married,high.school,no,no,no,cellular,jul,wed,650,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
25,services,single,high.school,unknown,no,no,telephone,jul,wed,273,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,admin.,single,high.school,no,no,no,telephone,jul,wed,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,wed,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,services,single,high.school,unknown,yes,no,cellular,jul,wed,166,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,entrepreneur,single,university.degree,no,yes,yes,cellular,jul,wed,192,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,services,single,basic.9y,no,no,no,telephone,jul,wed,120,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,229,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,173,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,695,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,high.school,no,yes,no,cellular,jul,wed,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22,services,married,basic.9y,unknown,no,no,telephone,jul,wed,42,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,self-employed,single,university.degree,no,yes,no,telephone,jul,wed,51,19,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,admin.,single,high.school,no,no,no,cellular,jul,wed,71,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,married,university.degree,no,no,no,cellular,jul,wed,50,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,technician,single,professional.course,no,no,no,cellular,jul,wed,76,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,technician,single,professional.course,no,yes,no,cellular,jul,wed,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,220,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,management,single,university.degree,no,yes,no,cellular,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,self-employed,married,university.degree,no,no,no,cellular,jul,wed,86,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,married,university.degree,no,yes,no,cellular,jul,wed,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,housemaid,single,high.school,no,yes,no,cellular,jul,wed,380,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,988,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
25,admin.,single,high.school,no,no,no,cellular,jul,wed,55,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,student,married,high.school,no,no,no,cellular,jul,wed,622,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,services,married,high.school,unknown,yes,no,cellular,jul,wed,149,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,blue-collar,single,university.degree,no,yes,yes,cellular,jul,wed,126,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,basic.9y,no,yes,no,cellular,jul,wed,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,university.degree,no,no,no,cellular,jul,wed,543,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
32,technician,single,professional.course,no,yes,no,cellular,jul,wed,156,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,single,high.school,no,yes,no,telephone,jul,wed,82,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,student,single,university.degree,no,yes,yes,cellular,jul,wed,77,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,basic.9y,no,no,yes,cellular,jul,wed,444,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,287,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,student,married,high.school,no,no,yes,cellular,jul,wed,73,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,single,university.degree,no,yes,no,cellular,jul,wed,152,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,74,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,basic.9y,no,yes,no,cellular,jul,wed,535,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,student,single,university.degree,no,yes,no,cellular,jul,wed,209,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,technician,single,university.degree,no,yes,no,cellular,jul,wed,72,15,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,729,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
28,self-employed,married,university.degree,no,yes,yes,cellular,jul,wed,186,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,technician,married,professional.course,no,no,no,cellular,jul,wed,96,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,services,single,basic.9y,no,yes,no,cellular,jul,wed,509,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
32,admin.,married,professional.course,no,yes,no,telephone,jul,wed,166,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,blue-collar,married,basic.9y,no,no,yes,telephone,jul,wed,27,16,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,admin.,single,high.school,no,no,no,cellular,jul,wed,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,married,high.school,no,yes,no,cellular,jul,wed,106,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,blue-collar,married,high.school,no,no,no,cellular,jul,wed,259,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,married,professional.course,no,yes,no,cellular,jul,wed,458,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
29,services,single,high.school,no,yes,no,cellular,jul,wed,112,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,admin.,married,high.school,no,no,no,telephone,jul,wed,156,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,high.school,no,yes,no,cellular,jul,wed,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,266,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,married,university.degree,no,yes,no,cellular,jul,wed,107,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,72,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,admin.,single,high.school,no,yes,no,cellular,jul,wed,62,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,single,professional.course,no,yes,no,cellular,jul,wed,520,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,high.school,no,no,yes,cellular,jul,wed,233,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,technician,single,university.degree,no,no,yes,cellular,jul,wed,109,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,divorced,high.school,no,unknown,unknown,cellular,jul,wed,57,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,unemployed,divorced,university.degree,no,yes,yes,cellular,jul,wed,104,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,single,basic.9y,no,no,yes,cellular,jul,wed,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,married,high.school,unknown,no,no,cellular,jul,wed,82,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,technician,married,university.degree,no,yes,no,cellular,jul,wed,115,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,services,married,high.school,no,no,no,telephone,jul,wed,139,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,management,single,university.degree,no,no,yes,cellular,jul,wed,352,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,blue-collar,single,high.school,no,yes,no,telephone,jul,wed,168,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,services,single,basic.9y,no,yes,no,cellular,jul,wed,22,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23,student,single,high.school,no,yes,no,cellular,jul,wed,139,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,single,university.degree,no,unknown,unknown,cellular,jul,wed,95,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23,services,single,high.school,no,no,yes,cellular,jul,wed,207,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,single,high.school,unknown,yes,no,cellular,jul,wed,88,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,admin.,single,high.school,no,yes,yes,cellular,jul,wed,100,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,blue-collar,married,high.school,no,no,no,cellular,jul,wed,142,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,high.school,no,no,no,cellular,jul,wed,251,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,unemployed,married,high.school,unknown,yes,no,cellular,jul,wed,590,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,technician,single,university.degree,no,no,no,cellular,jul,wed,141,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,high.school,no,no,no,cellular,jul,wed,95,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,university.degree,no,yes,no,telephone,jul,wed,2692,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
28,services,married,high.school,no,yes,yes,telephone,jul,wed,79,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,management,single,university.degree,no,no,no,cellular,jul,wed,675,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
33,services,married,professional.course,no,yes,no,cellular,jul,wed,192,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,unemployed,married,high.school,unknown,yes,yes,cellular,jul,wed,285,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,high.school,no,yes,no,telephone,jul,wed,196,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,high.school,no,no,no,cellular,jul,wed,185,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,590,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,services,married,professional.course,no,no,no,cellular,jul,wed,782,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
26,admin.,single,university.degree,no,no,no,telephone,jul,wed,342,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,divorced,high.school,no,no,no,cellular,jul,wed,249,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,self-employed,married,university.degree,no,no,no,telephone,jul,wed,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,admin.,single,university.degree,no,no,no,telephone,jul,wed,84,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,services,single,high.school,no,yes,no,cellular,jul,wed,21,20,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,admin.,single,high.school,no,yes,yes,cellular,jul,wed,160,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,technician,single,university.degree,no,no,no,cellular,jul,wed,61,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22,unemployed,single,high.school,no,no,no,telephone,jul,wed,82,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,111,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,admin.,single,professional.course,unknown,yes,no,cellular,jul,thu,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,blue-collar,single,high.school,no,no,no,telephone,jul,thu,234,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,services,married,high.school,no,no,no,cellular,jul,thu,15,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,admin.,single,university.degree,no,yes,no,cellular,jul,thu,13,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,admin.,single,high.school,no,no,no,cellular,jul,thu,13,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,admin.,single,high.school,no,yes,no,cellular,jul,thu,87,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,services,married,high.school,no,yes,no,cellular,jul,thu,69,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,admin.,single,high.school,no,no,no,cellular,jul,thu,160,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,technician,married,university.degree,no,no,no,cellular,jul,thu,5,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,technician,single,professional.course,no,no,no,cellular,jul,thu,194,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,admin.,single,high.school,no,no,yes,cellular,jul,thu,130,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,110,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,admin.,single,university.degree,no,no,yes,cellular,jul,thu,749,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,services,married,professional.course,no,yes,yes,cellular,jul,thu,630,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
32,admin.,divorced,high.school,no,unknown,unknown,cellular,jul,thu,81,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,admin.,married,high.school,no,no,no,cellular,jul,thu,468,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,admin.,single,university.degree,no,yes,no,cellular,jul,thu,27,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,admin.,married,high.school,unknown,no,no,cellular,jul,thu,84,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,admin.,single,university.degree,no,no,no,cellular,jul,thu,321,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,blue-collar,single,basic.4y,no,no,no,cellular,jul,thu,451,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,admin.,single,university.degree,no,no,no,cellular,jul,thu,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,blue-collar,single,basic.4y,no,no,no,cellular,jul,thu,508,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
22,unemployed,single,high.school,no,no,no,cellular,jul,thu,60,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
31,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,services,married,high.school,no,unknown,unknown,cellular,jul,thu,81,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,admin.,single,university.degree,no,yes,no,cellular,jul,thu,543,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,services,married,professional.course,no,no,yes,cellular,jul,thu,151,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,admin.,single,high.school,no,yes,yes,cellular,jul,thu,104,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,admin.,single,university.degree,no,no,no,cellular,jul,thu,395,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,services,divorced,high.school,no,no,yes,cellular,jul,thu,51,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,61,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,admin.,married,university.degree,no,no,no,cellular,jul,thu,100,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,technician,single,professional.course,no,no,yes,telephone,jul,thu,181,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,admin.,married,high.school,no,yes,yes,cellular,jul,thu,23,22,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,admin.,single,university.degree,no,no,yes,cellular,jul,thu,242,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,technician,single,professional.course,no,no,no,cellular,jul,thu,167,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
